Timestamp;NodeId;NodeType;EventType;Event;CompletionTime;Running_WT;Running_NT;Storage;MAX_Storage;RAM;MAX_RAM
1580828732;00082;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00083;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00084;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00085;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00086;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00087;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00088;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00089;2;0;WaitTask_Create Created;0;0;0;0;1000000;0;1000
1580828732;00090;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00091;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00092;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00093;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00094;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00095;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00096;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00097;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00098;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00099;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00100;2;0;WaitTask_Create Created;0;0;0;0;1000000;0;1000
1580828732;00101;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00102;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00103;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00104;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00105;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00106;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00107;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00108;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00109;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00110;1;0;WaitTask_Create Created;0;0;0;0;500000;0;100
1580828732;00001;2;4;NTask Finished working;19;0;1;0;1000000;10;1000
1580828732;00002;1;4;NTask Finished working;21;0;1;0;500000;10;100
1580828732;00003;1;4;NTask Finished working;21;0;1;0;500000;10;100
1580828732;00004;1;4;NTask Finished working;21;0;1;0;500000;10;100
1580828732;00005;1;4;NTask Finished working;22;0;1;0;500000;10;100
1580828732;00006;1;4;NTask Finished working;22;0;1;0;500000;10;100
1580828732;00007;1;4;NTask Finished working;22;0;1;0;500000;10;100
1580828732;00008;1;4;NTask Finished working;22;0;1;0;500000;10;100
1580828732;00009;1;4;NTask Finished working;22;0;1;0;500000;10;100
1580828732;00010;1;4;NTask Finished working;22;0;1;0;500000;10;100
1580828732;00011;1;4;NTask Finished working;22;0;1;0;500000;10;100
1580828732;00012;2;4;NTask Finished working;23;0;1;0;1000000;10;1000
1580828732;00013;1;4;NTask Finished working;23;0;1;0;500000;10;100
1580828732;00014;1;4;NTask Finished working;23;0;1;0;500000;10;100
1580828732;00015;1;4;NTask Finished working;23;0;1;0;500000;10;100
1580828732;00016;1;4;NTask Finished working;23;0;1;0;500000;10;100
1580828732;00017;1;4;NTask Finished working;23;0;1;0;500000;10;100
1580828732;00018;1;4;NTask Finished working;23;0;1;0;500000;10;100
1580828732;00019;1;4;NTask Finished working;23;0;1;0;500000;10;100
1580828732;00020;1;4;NTask Finished working;24;0;1;0;500000;10;100
1580828732;00021;1;4;NTask Finished working;24;0;1;0;500000;10;100
1580828732;00022;1;4;NTask Finished working;24;0;1;0;500000;10;100
1580828732;00023;2;4;NTask Finished working;24;0;1;0;1000000;10;1000
1580828732;00024;1;4;NTask Finished working;24;0;1;0;500000;10;100
1580828732;00025;1;4;NTask Finished working;24;0;1;0;500000;10;100
1580828732;00026;1;4;NTask Finished working;24;0;1;0;500000;10;100
1580828732;00027;1;4;NTask Finished working;24;0;1;0;500000;10;100
1580828732;00028;1;4;NTask Finished working;24;0;1;0;500000;10;100
1580828732;00029;1;4;NTask Finished working;25;0;1;0;500000;10;100
1580828732;00030;1;4;NTask Finished working;25;0;1;0;500000;10;100
1580828732;00031;1;4;NTask Finished working;25;0;1;0;500000;10;100
1580828732;00032;1;4;NTask Finished working;25;0;1;0;500000;10;100
1580828732;00033;1;4;NTask Finished working;25;0;1;0;500000;10;100
1580828732;00034;2;4;NTask Finished working;25;0;1;0;1000000;10;1000
1580828732;00035;1;4;NTask Finished working;26;0;1;0;500000;10;100
1580828732;00036;1;4;NTask Finished working;26;0;1;0;500000;10;100
1580828732;00037;1;4;NTask Finished working;26;0;1;0;500000;10;100
1580828732;00038;1;4;NTask Finished working;26;0;1;0;500000;10;100
1580828732;00039;1;4;NTask Finished working;26;0;1;0;500000;10;100
1580828732;00040;1;4;NTask Finished working;26;0;1;0;500000;10;100
1580828732;00041;1;4;NTask Finished working;27;0;1;0;500000;10;100
1580828732;00042;1;4;NTask Finished working;27;0;1;0;500000;10;100
1580828732;00043;1;4;NTask Finished working;27;0;1;0;500000;10;100
1580828732;00044;1;4;NTask Finished working;27;0;1;0;500000;10;100
1580828732;00045;2;4;NTask Finished working;27;0;1;0;1000000;10;1000
1580828732;00046;1;4;NTask Finished working;28;0;1;0;500000;10;100
1580828732;00047;1;4;NTask Finished working;28;0;1;0;500000;10;100
1580828732;00049;1;4;NTask Finished working;28;0;1;0;500000;10;100
1580828732;00050;1;4;NTask Finished working;28;0;1;0;500000;10;100
1580828732;00051;1;4;NTask Finished working;29;0;1;0;500000;10;100
1580828732;00052;1;4;NTask Finished working;29;0;1;0;500000;10;100
1580828732;00053;1;4;NTask Finished working;29;0;1;0;500000;10;100
1580828732;00054;1;4;NTask Finished working;29;0;1;0;500000;10;100
1580828732;00055;1;4;NTask Finished working;30;0;1;0;500000;10;100
1580828732;00056;2;4;NTask Finished working;30;0;1;0;1000000;10;1000
1580828732;00057;1;4;NTask Finished working;30;0;1;0;500000;10;100
1580828732;00058;1;4;NTask Finished working;30;0;1;0;500000;10;100
1580828732;00059;1;4;NTask Finished working;30;0;1;0;500000;10;100
1580828732;00060;1;4;NTask Finished working;31;0;1;0;500000;10;100
1580828732;00061;1;4;NTask Finished working;31;0;1;0;500000;10;100
1580828732;00062;1;4;NTask Finished working;31;0;1;0;500000;10;100
1580828732;00063;1;4;NTask Finished working;31;0;1;0;500000;10;100
1580828732;00064;1;4;NTask Finished working;31;0;1;0;500000;10;100
1580828732;00065;1;4;NTask Finished working;32;0;1;0;500000;10;100
1580828732;00066;1;4;NTask Finished working;32;0;1;0;500000;10;100
1580828732;00067;2;4;NTask Finished working;32;0;1;0;1000000;10;1000
1580828732;00068;1;4;NTask Finished working;32;0;1;0;500000;10;100
1580828732;00069;1;4;NTask Finished working;32;0;1;0;500000;10;100
1580828732;00070;1;4;NTask Finished working;33;0;1;0;500000;10;100
1580828732;00071;1;4;NTask Finished working;33;0;1;0;500000;10;100
1580828732;00072;1;4;NTask Finished working;33;0;1;0;500000;10;100
1580828732;00073;1;4;NTask Finished working;33;0;1;0;500000;10;100
1580828732;00074;1;4;NTask Finished working;33;0;1;0;500000;10;100
1580828732;00075;1;4;NTask Finished working;34;0;1;0;500000;10;100
1580828732;00076;1;4;NTask Finished working;34;0;1;0;500000;10;100
1580828732;00077;1;4;NTask Finished working;34;0;1;0;500000;10;100
1580828732;00078;2;4;NTask Finished working;34;0;1;0;1000000;10;1000
1580828732;00079;1;4;NTask Finished working;34;0;1;0;500000;10;100
1580828732;00080;1;4;NTask Finished working;35;0;1;0;500000;10;100
1580828732;00081;1;4;NTask Finished working;35;0;1;0;500000;10;100
1580828732;00082;1;4;NTask Finished working;35;0;1;0;500000;10;100
1580828732;00083;1;4;NTask Finished working;35;0;1;0;500000;10;100
1580828732;00084;1;4;NTask Finished working;35;0;1;0;500000;10;100
1580828732;00085;1;4;NTask Finished working;36;0;1;0;500000;10;100
1580828732;00086;1;4;NTask Finished working;36;0;1;0;500000;10;100
1580828732;00087;1;4;NTask Finished working;36;0;1;0;500000;10;100
1580828732;00088;1;4;NTask Finished working;36;0;1;0;500000;10;100
1580828732;00089;2;4;NTask Finished working;36;0;1;0;1000000;10;1000
1580828732;00090;1;4;NTask Finished working;37;0;1;0;500000;10;100
1580828732;00091;1;4;NTask Finished working;37;0;1;0;500000;10;100
1580828732;00092;1;4;NTask Finished working;37;0;1;0;500000;10;100
1580828732;00093;1;4;NTask Finished working;37;0;1;0;500000;10;100
1580828732;00094;1;4;NTask Finished working;37;0;1;0;500000;10;100
1580828732;00095;1;4;NTask Finished working;38;0;1;0;500000;10;100
1580828732;00096;1;4;NTask Finished working;38;0;1;0;500000;10;100
1580828732;00097;1;4;NTask Finished working;38;0;1;0;500000;10;100
1580828732;00098;1;4;NTask Finished working;38;0;1;0;500000;10;100
1580828732;00099;1;4;NTask Finished working;38;0;1;0;500000;10;100
1580828732;00100;2;4;NTask Finished working;39;0;1;0;1000000;10;1000
1580828732;00101;1;4;NTask Finished working;39;0;1;0;500000;10;100
1580828732;00102;1;4;NTask Finished working;39;0;1;0;500000;10;100
1580828732;00103;1;4;NTask Finished working;39;0;1;0;500000;10;100
1580828732;00104;1;4;NTask Finished working;40;0;1;0;500000;10;100
1580828732;00105;1;4;NTask Finished working;40;0;1;0;500000;10;100
1580828732;00106;1;4;NTask Finished working;40;0;1;0;500000;10;100
1580828732;00107;1;4;NTask Finished working;40;0;1;0;500000;10;100
1580828732;00108;1;4;NTask Finished working;41;0;1;0;500000;10;100
1580828732;00109;1;4;NTask Finished working;41;0;1;0;500000;10;100
1580828732;00110;1;4;NTask Finished working;41;0;1;0;500000;10;100
1580828733;00000;0;4;NTask Finished working;189;0;4;12000;1000000000;5;4000
1580828733;00000;0;4;NTask Finished working;193;0;3;12000;1000000000;5;4000
1580828733;00000;0;4;NTask Finished working;166;0;2;12000;1000000000;10;4000
1580828733;00000;0;4;NTask Finished working;126;0;1;12000;1000000000;15;4000
1580828733;00012;2;1;Node got Secret;1066;0;0;0;1000000;0;1000
1580828733;00100;2;1;Node got Secret;1155;0;0;0;1000000;0;1000
1580828733;00034;2;1;Node got Secret;1158;0;0;0;1000000;0;1000
1580828733;00056;2;1;Node got Secret;1156;0;0;0;1000000;0;1000
1580828733;00000;0;4;NTask Finished working;260;0;1;15000;1000000000;5;4000
1580828733;00089;2;1;Node got Secret;1351;0;0;0;1000000;0;1000
1580828738;00067;2;0;Retry Create;0;0;0;0;1000000;0;1000
1580828738;00067;2;4;NTask Finished working;19;0;1;0;1000000;10;1000
1580828739;00078;2;0;Retry Create;0;0;0;0;1000000;0;1000
1580828739;00078;2;4;NTask Finished working;19;0;1;0;1000000;10;1000
1580828739;00023;2;0;Retry Create;0;0;0;0;1000000;0;1000
1580828739;00023;2;4;NTask Finished working;19;0;1;0;1000000;10;1000
1580828740;00001;2;0;Retry Create;0;0;0;0;1000000;0;1000
1580828740;00001;2;4;NTask Finished working;19;0;1;0;1000000;10;1000
1580828741;00045;2;0;Retry Create;0;0;0;0;1000000;0;1000
1580828741;00045;2;4;NTask Finished working;19;0;1;0;1000000;10;1000
1580828742;00003;1;0;Retry Create;0;0;0;0;500000;0;100
1580828742;00003;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828742;00011;1;0;Retry Create;0;0;0;0;500000;0;100
1580828742;00011;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828742;00063;1;0;Retry Create;0;0;0;0;500000;0;100
1580828742;00103;1;0;Retry Create;0;0;0;0;500000;0;100
1580828742;00063;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828742;00103;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828742;00030;1;0;Retry Create;0;0;0;0;500000;0;100
1580828742;00030;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828742;00064;1;0;Retry Create;0;0;0;0;500000;0;100
1580828742;00064;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828742;00092;1;0;Retry Create;0;0;0;0;500000;0;100
1580828742;00092;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828743;00040;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00026;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00040;1;4;NTask Finished working;20;0;1;0;500000;10;100
1580828743;00026;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828743;00110;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00039;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00086;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00110;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828743;00039;1;4;NTask Finished working;32;0;1;0;500000;10;100
1580828743;00056;2;4;NTask Finished working;215;0;1;3002;1000000;5;1000
1580828743;00086;1;4;NTask Finished working;32;0;1;0;500000;10;100
1580828743;00064;1;1;Node got Secret;10814;0;0;0;500000;0;100
1580828743;00100;2;4;NTask Finished working;200;0;1;3002;1000000;5;1000
1580828743;00110;1;1;Node got Secret;11000;0;0;0;500000;0;100
1580828743;00038;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00038;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828743;00010;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00010;1;4;NTask Finished working;18;0;1;0;500000;10;100
1580828743;00072;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00072;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828743;00074;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00034;2;4;NTask Finished working;207;0;1;3002;1000000;5;1000
1580828743;00051;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00074;1;4;NTask Finished working;20;0;1;0;500000;10;100
1580828743;00038;1;1;Node got Secret;11338;0;0;0;500000;0;100
1580828743;00051;1;4;NTask Finished working;63;0;1;0;500000;10;100
1580828743;00096;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00096;1;4;NTask Finished working;15;0;1;0;500000;10;100
1580828743;00013;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00013;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828743;00035;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00057;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00035;1;4;NTask Finished working;20;0;1;0;500000;10;100
1580828743;00057;1;4;NTask Finished working;20;0;1;0;500000;10;100
1580828743;00109;1;0;Retry Create;0;0;0;0;500000;0;100
1580828743;00109;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828743;00089;2;4;NTask Finished working;190;0;1;3002;1000000;5;1000
1580828744;00096;1;1;Node got Secret;11604;0;0;0;500000;0;100
1580828744;00032;1;0;Retry Create;0;0;0;0;500000;0;100
1580828744;00032;1;4;NTask Finished working;16;0;1;0;500000;10;100
1580828744;00091;1;0;Retry Create;0;0;0;0;500000;0;100
1580828744;00007;1;0;Retry Create;0;0;0;0;500000;0;100
1580828744;00091;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828744;00007;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828744;00046;1;0;Retry Create;0;0;0;0;500000;0;100
1580828744;00046;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828744;00076;1;0;Retry Create;0;0;0;0;500000;0;100
1580828744;00076;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828744;00108;1;0;Retry Create;0;0;0;0;500000;0;100
1580828744;00095;1;0;Retry Create;0;0;0;0;500000;0;100
1580828744;00108;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828744;00095;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828744;00075;1;0;Retry Create;0;0;0;0;500000;0;100
1580828744;00075;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828744;00089;2;4;NTask Finished working;198;0;1;6002;1000000;5;1000
1580828744;00095;1;1;Node got Secret;12446;0;0;0;500000;0;100
1580828744;00067;2;0;Retry Create;0;0;0;0;1000000;0;1000
1580828744;00067;2;4;NTask Finished working;19;0;1;0;1000000;10;1000
1580828745;00029;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00029;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828745;00048;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00048;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828745;00106;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00106;1;4;NTask Finished working;20;0;1;0;500000;10;100
1580828745;00059;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00059;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828745;00062;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00062;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828745;00065;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00065;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828745;00081;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00081;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828745;00056;2;4;NTask Finished working;201;0;1;6002;1000000;5;1000
1580828745;00062;1;1;Node got Secret;13310;0;0;0;500000;0;100
1580828745;00031;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00102;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00031;1;4;NTask Finished working;16;0;1;0;500000;10;100
1580828745;00102;1;4;NTask Finished working;17;0;1;0;500000;10;100
1580828745;00093;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00093;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828745;00047;1;0;Retry Create;0;0;0;0;500000;0;100
1580828745;00047;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828746;00060;1;0;Retry Create;0;0;0;0;500000;0;100
1580828746;00082;1;0;Retry Create;0;0;0;0;500000;0;100
1580828746;00060;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828746;00082;1;4;NTask Finished working;22;0;1;0;500000;10;100
1580828746;00089;2;4;NTask Finished working;201;0;1;9002;1000000;5;1000
1580828746;00093;1;1;Node got Secret;13721;0;0;0;500000;0;100
1580828746;00078;2;0;Retry Create;0;0;0;0;1000000;0;1000
1580828746;00080;1;0;Retry Create;0;0;0;0;500000;0;100
1580828746;00078;2;4;NTask Finished working;21;0;1;0;1000000;10;1000
1580828746;00080;1;4;NTask Finished working;21;0;1;0;500000;10;100
1580828746;00056;2;4;NTask Finished working;203;0;1;9002;1000000;5;1000
1580828746;00060;1;1;Node got Secret;13864;0;0;0;500000;0;100
1580828746;00023;2;0;Retry Create;0;0;0;0;1000000;0;1000
1580828746;00023;2;4;NTask Finished working;20;0;1;0;1000000;10;1000
1580828746;00061;1;0;Retry Create;0;0;0;0;500000;0;100
1580828746;00061;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828746;00021;1;0;Retry Create;0;0;0;0;500000;0;100
1580828746;00021;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00094;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00094;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00050;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00050;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00054;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00042;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00054;1;4;NTask Finished working;20;0;1;0;500000;10;100
1580828747;00058;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00042;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00058;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00068;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00009;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00017;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00068;1;4;NTask Finished working;20;0;1;0;500000;10;100
1580828747;00009;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00017;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00002;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00006;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00019;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00002;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00006;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00019;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00101;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00101;1;4;NTask Finished working;25;0;1;0;500000;10;100
1580828747;00036;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00036;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00025;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00090;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00099;1;0;Retry Create;0;0;0;0;500000;0;100
1580828747;00025;1;4;NTask Finished working;19;0;1;0;500000;10;100
1580828747;00090;1;4;NTask Finished working;20;0;1;0;500000;10;100
